parent;unspsc;name;id_name
Income tax;93161504;Excess profits tax;Bahan baku, bahan kimia, kertas, bahan bakar
Taxation;93161600;Taxes other than income tax;Pajak selain pajak penghasilan
Taxes other than income tax;93161601;Property tax;Bahan baku, bahan kimia, kertas, bahan bakar
Taxes other than income tax;93161602;Land tax;Bahan baku, bahan kimia, kertas, bahan bakar
Taxes other than income tax;93161603;Value added tax VAT;Bahan baku, bahan kimia, kertas, bahan bakar
Taxes other than income tax;93161604;Payroll tax;Bahan baku, bahan kimia, kertas, bahan bakar
Taxes other than income tax;93161605;Sales tax;Bahan baku, bahan kimia, kertas, bahan bakar
Taxes other than income tax;93161606;Social security tax;Bahan baku, bahan kimia, kertas, bahan bakar
Taxes other than income tax;93161607;Inheritance or transfer tax;Bahan baku, bahan kimia, kertas, bahan bakar
Taxation;93161700;Tax administration;Administrasi pajak
Tax administration;93161701;Tax collation;Bahan baku, bahan kimia, kertas, bahan bakar
Tax administration;93161702;Tax incentives;Bahan baku, bahan kimia, kertas, bahan bakar
Tax administration;93161703;Tax systems;Bahan baku, bahan kimia, kertas, bahan bakar
Tax administration;93161704;Tax revenue administration;Bahan baku, bahan kimia, kertas, bahan bakar
Taxation;93161800;Taxation issues;Bahan baku, bahan kimia, kertas, bahan bakar
Taxation issues;93161801;Tax reform;Bahan baku, bahan kimia, kertas, bahan bakar
Taxation issues;93161802;Taxation policy;Bahan baku, bahan kimia, kertas, bahan bakar
Taxation issues;93161804;Investment tax credit;Kredit pajak investasi
Taxation issues;93161805;Tax deductions;Bahan baku, bahan kimia, kertas, bahan bakar
Taxation issues;93161808;Tax returns;Bahan baku, bahan kimia, kertas, bahan bakar
Trade policy;93171501;Trade agreements;Bahan baku, bahan kimia, kertas, bahan bakar
Trade policy;93171502;Trade negotiations;Bahan baku, bahan kimia, kertas, bahan bakar
Trade policy;93171503;Formulation of national commodity policies;Bahan baku, bahan kimia, kertas, bahan bakar
Trade policy;93171504;Development of small scale industries;Bahan baku, bahan kimia, kertas, bahan bakar
Trade policy and regulation;93171600;International trade;Bahan baku, bahan kimia, kertas, bahan bakar
International trade;93171601;International commodity agreements;Perjanjian komoditas internasional
International trade;93171602;Export policy;Bahan baku, bahan kimia, kertas, bahan bakar
International trade;93171603;Global trade policies or procedures;Bahan baku, bahan kimia, kertas, bahan bakar
International trade;93171604;Bilateral trade agreements;Bahan baku, bahan kimia, kertas, bahan bakar
Trade policy and regulation;93171700;Customs administration and compliance;Bahan baku, bahan kimia, kertas, bahan bakar
Trade policy and regulation;93171800;Trade analysis;Bahan baku, bahan kimia, kertas, bahan bakar
Trade analysis;93171801;Trade projections;Bahan baku, bahan kimia, kertas, bahan bakar
Trade analysis;93171802;Balance of trade projections;Bahan baku, bahan kimia, kertas, bahan bakar
Trade analysis;93171803;Trade statistics;Statistik perdagangan
Civic organizations and associations and movements;94131500;Non governmental organizations;Bahan baku, bahan kimia, kertas, bahan bakar
Non governmental organizations;94131501;Environmental non governmental services;Bahan baku, bahan kimia, kertas, bahan bakar
Civic organizations and associations and movements;94131600;Charity organizations;Bahan baku, bahan kimia, kertas, bahan bakar
Charity organizations;94131601;Charity organizations shelter services;Bahan baku, bahan kimia, kertas, bahan bakar
Charity organizations;94131602;Food relief services;Bahan baku, bahan kimia, kertas, bahan bakar
Charity organizations;94131603;Legal assistance services;Bahan baku, bahan kimia, kertas, bahan bakar
Charity organizations;94131604;Resource mobilization services;Bahan baku, bahan kimia, kertas, bahan bakar
Charity organizations;94131605;International aid assistance services;Layanan bantuan bantuan internasional
Civic organizations and associations and movements;94131700;Green associations;Bahan baku, bahan kimia, kertas, bahan bakar
Green associations;94131701;Radical green associations;Bahan baku, bahan kimia, kertas, bahan bakar
Green associations;94131702;Ecofeminists associations;Bahan baku, bahan kimia, kertas, bahan bakar
Green associations;94131703;Ecological political organizations;Bahan baku, bahan kimia, kertas, bahan bakar
Green associations;94131704;Green activists movements or services;Bahan baku, bahan kimia, kertas, bahan bakar
Civic organizations and associations and movements;94131800;Movements;Bahan baku, bahan kimia, kertas, bahan bakar
Movements;94131801;Gay or lesbian or bisexual or transgender movements;Bahan baku, bahan kimia, kertas, bahan bakar
Movements;94131802;Anti racism movements;Gerakan anti rasisme
Movements;94131803;Women liberation movements;Bahan baku, bahan kimia, kertas, bahan bakar
Movements;94131804;Fraternal associations;Bahan baku, bahan kimia, kertas, bahan bakar
Movements;94131805;Ethnic minorities cultural preservation services;Bahan baku, bahan kimia, kertas, bahan bakar
Civic organizations and associations and movements;94131900;Animal protection associations;Bahan baku, bahan kimia, kertas, bahan bakar
Animal protection associations;94131901;Animal liberation movements;Bahan baku, bahan kimia, kertas, bahan bakar
Animal protection associations;94131902;Endangered species protection associations;Bahan baku, bahan kimia, kertas, bahan bakar
Animal protection associations;94131903;Threatened animals protection associations;Bahan baku, bahan kimia, kertas, bahan bakar
Civic organizations and associations and movements;94132000;Human rights advocacy and defense associations;Asosiasi advokasi dan pembelaan hak asasi manusia
Human rights advocacy and defense associations;94132001;Children rights defense services;Bahan baku, bahan kimia, kertas, bahan bakar
Human rights advocacy and defense associations;94132004;Freedom of speech defense associations;Bahan baku, bahan kimia, kertas, bahan bakar
Specialized and recreational vehicles;25101905;All terrain vehicles tracked or wheeled;Bahan baku, bahan kimia, kertas, bahan bakar
Correction media;44121804;Erasers;Bahan baku, bahan kimia, kertas, bahan bakar
Media storage devices;43201803;Hard disk drives;Bahan baku, bahan kimia, kertas, bahan bakar
Computer displays;43211903;Touch screen monitors;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101705;Office machine trays or feeders;Bahan baku, bahan kimia, kertas, bahan bakar
Fusers and accessories;44103004;Fusers;Sekering
Folders and binders and indexes;44122013;Report covers;Bahan baku, bahan kimia, kertas, bahan bakar
Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies;60120000;Arts and crafts equipment and accessories and supplies;Bahan baku, bahan kimia, kertas, bahan bakar
Accommodation furniture;56101700;Office furniture;Bahan baku, bahan kimia, kertas, bahan bakar
Office furniture;56101701;Credenzas;Bahan baku, bahan kimia, kertas, bahan bakar
Office furniture;56101702;Filing cabinets or accesories;Bahan baku, bahan kimia, kertas, bahan bakar
Plastic films;13111201;Polyethylene films;Bahan baku, bahan kimia, kertas, bahan bakar
Securing and protecting supplies;24141504;Tamper proof or security seals;Bahan baku, bahan kimia, kertas, bahan bakar
Computer data input devices;43211701;Bar code reader equipment;Peralatan pembaca kode batang
Computer data input devices;43211710;Radio frequency identification devices;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty fabrics or cloth;11162114;Hook and loop fabrics or tapes;Bahan baku, bahan kimia, kertas, bahan bakar
Lifting equipment and accessories;24101610;Manipulators;Bahan baku, bahan kimia, kertas, bahan bakar
Warehousing equipment and supplies;24102107;Cartoning machinery;Bahan baku, bahan kimia, kertas, bahan bakar
Printing machinery and equipment;45101509;Ultraviolet UV rotary printer;Bahan baku, bahan kimia, kertas, bahan bakar
Printing machinery and equipment;45101510;Flexographic printer;Bahan baku, bahan kimia, kertas, bahan bakar
Printing machinery and equipment;45101511;Inkjet printer for commercial printing applications;Bahan baku, bahan kimia, kertas, bahan bakar
Printing machinery and equipment;45101512;Thermal transfer printer for commercial printing applications;Printer transfer termal untuk aplikasi pencetakan komersial
Printing machinery and equipment;45101513;Hot stamp printer;Bahan baku, bahan kimia, kertas, bahan bakar
Printing machinery and equipment;45101514;Pad printer;Bahan baku, bahan kimia, kertas, bahan bakar
Printing machinery and equipment;45101515;Core printer;Bahan baku, bahan kimia, kertas, bahan bakar
Industrial process machinery and equipment and supplies;23152000;Web handling and control machinery and equipment and supplies;Bahan baku, bahan kimia, kertas, bahan bakar
Computer accessories;43211601;Computer switch boxes;Bahan baku, bahan kimia, kertas, bahan bakar
Clothing accessories;53102505;Umbrellas;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty fabrics or cloth;11162115;Elastic braid;Bahan baku, bahan kimia, kertas, bahan bakar
Chemicals including Bio Chemicals and Gas Materials;12140000;Elements and gases;Unsur dan gas
Elements and gases;12141500;Earth metals;Bahan baku, bahan kimia, kertas, bahan bakar
Elements and gases;12141600;Rare earth metals;Bahan baku, bahan kimia, kertas, bahan bakar
Elements and gases;12141700;Transition metals;Bahan baku, bahan kimia, kertas, bahan bakar
Elements and gases;12141900;Non metals and pure and elemental gases;Bahan baku, bahan kimia, kertas, bahan bakar
Elements and gases;12142000;Noble gases;Bahan baku, bahan kimia, kertas, bahan bakar
Elements and gases;12142100;Industrial use gases;Bahan baku, bahan kimia, kertas, bahan bakar
Chemicals including Bio Chemicals and Gas Materials;12160000;Additives;Bahan baku, bahan kimia, kertas, bahan bakar
Additives;12161500;Indicators and Reagents;Indikator dan Reagen
Additives;12161700;Buffers;Bahan baku, bahan kimia, kertas, bahan bakar
Additives;12161800;Colloids;Bahan baku, bahan kimia, kertas, bahan bakar
Colloids;12161804;Emulsions;Bahan baku, bahan kimia, kertas, bahan bakar
Additives;12161900;Surfactants;Bahan baku, bahan kimia, kertas, bahan bakar
Additives;12162000;Plasticizers;Bahan baku, bahan kimia, kertas, bahan bakar
Additives;12162100;Flame retardants;Bahan baku, bahan kimia, kertas, bahan bakar
Additives;12162200;Anti oxidants;Bahan baku, bahan kimia, kertas, bahan bakar
Chemicals including Bio Chemicals and Gas Materials;12170000;Colorants;Pewarna
Colorants;12171500;Dyes;Bahan baku, bahan kimia, kertas, bahan bakar
Colorants;12171600;Pigments;Bahan baku, bahan kimia, kertas, bahan bakar
